Customer_ID,Recency,Frequency,MonetaryValue,T-Age,R,F,M,RFM_Segment,RFM_Score,General_Segment,Transaction,Revenue,avg_order_value,profit_margin,CLV,cust_lifetime_value
1000220,30,5,399.90000000000003,261,3,3,2,332,8.0,Silver,5,399.90000000000003,79.98,0.25,2200.517720891825,550.1294302229562
1000221,19,4,253.20000000000005,204,4,3,1,431,8.0,Silver,4,253.20000000000005,63.30000000000001,0.2,1741.5950454170109,348.3190090834022
1000222,95,3,981.3000000000001,430,1,2,4,124,7.0,Silver,3,981.3000000000001,327.1,0.15000000000000002,8999.616735480318,1349.9425103220478
1000223,5,7,1301.5,435,4,4,4,444,12.0,Gold,7,1301.5,185.92857142857142,0.35000000000000003,5115.517832566552,1790.4312413982934
1000224,134,4,397.8,246,1,3,2,132,6.0,Silver,4,397.8,99.45,0.2,2736.2026424442606,547.2405284888522
1000225,55,1,288.0,0,2,1,1,211,4.0,Bronze,1,288.0,288.0,0.05,7923.844756399669,396.19223781998346
1000226,50,3,420.0,294,3,2,2,322,7.0,Silver,3,420.0,140.0,0.15000000000000002,3851.868978805395,577.7803468208093
1000227,26,6,1162.8,420,3,4,4,344,11.0,Gold,6,1162.8,193.79999999999998,0.30000000000000004,5332.08720066061,1599.626160198183
1000228,50,5,1794.5,246,3,3,4,334,10.0,Gold,5,1794.5,358.9,0.25,9874.541260666114,2468.6353151665285
1000229,82,5,786.7,176,2,3,3,233,8.0,Silver,5,786.7,157.34,0.25,4328.950465180292,1082.237616295073
1000230,48,1,179.4,0,3,1,1,311,5.0,Bronze,1,179.4,179.4,0.05,4935.894962840627,246.79474814203138
1000231,55,2,602.6,137,2,1,3,213,6.0,Silver,2,602.6,301.3,0.1,8289.77230938618,828.977230938618
1000232,8,5,851.8000000000002,399,4,3,3,433,10.0,Gold,5,851.8000000000002,170.36000000000004,0.25,4687.174280209194,1171.7935700522985
1000233,22,2,400.40000000000003,207,4,1,2,412,7.0,Silver,2,400.40000000000003,200.20000000000002,0.1,5508.172639691715,550.8172639691714
1000234,204,2,406.0,181,1,1,2,112,4.0,Bronze,2,406.0,203.0,0.1,5585.210019267822,558.5210019267822
1000235,3,9,1283.8000000000002,396,4,4,4,444,12.0,Gold,9,1283.8000000000002,142.64444444444447,0.45,3924.6265039606083,1766.0819267822737
1000236,45,5,1446.6,396,3,3,4,334,10.0,Gold,5,1446.6,289.32,0.25,7960.162378199833,1990.0405945499583
1000237,27,2,151.20000000000005,45,3,1,1,311,5.0,Bronze,2,151.20000000000005,75.60000000000002,0.1,2080.009248554914,208.0009248554914
1000238,35,3,591.9,195,3,2,2,322,7.0,Silver,3,591.9,197.29999999999998,0.15000000000000002,5428.383925130745,814.257588769612
1000239,9,2,285.0,106,4,1,1,411,6.0,Silver,2,285.0,142.5,0.1,3920.6523534269195,392.06523534269195
1000240,78,2,564.5,213,2,1,2,212,5.0,Bronze,2,564.5,282.25,0.1,7765.642994770162,776.5642994770162
1000241,6,4,807.2,379,4,3,3,433,10.0,Gold,4,807.2,201.8,0.2,5552.193999449491,1110.438799889898
1000242,1,4,993.8000000000001,427,4,3,4,434,11.0,Gold,4,993.8000000000001,248.45000000000002,0.2,6835.691769887145,1367.138353977429
1000243,6,7,1342.8000000000002,409,4,4,4,444,12.0,Gold,7,1342.8000000000002,191.82857142857145,0.35000000000000003,5277.846596673351,1847.246308835673
1000244,3,4,478.0,415,4,3,2,432,9.0,Silver,4,478.0,119.5,0.2,3287.8453069088905,657.5690613817782
1000245,3,3,765.5,263,4,2,3,423,9.0,Silver,3,765.5,255.16666666666666,0.15000000000000002,7020.489769703641,1053.0734654555463
1000246,50,3,487.70000000000016,128,3,2,2,322,7.0,Silver,3,487.70000000000016,162.56666666666672,0.15000000000000002,4472.753573722361,670.9130360583542
1000247,65,4,875.7,70,2,3,3,233,8.0,Silver,4,875.7,218.925,0.2,6023.360115606936,1204.6720231213874
1000248,37,4,669.0,403,3,3,3,333,9.0,Silver,4,669.0,167.25,0.2,4601.607762180016,920.3215524360032
1000249,44,7,993.1999999999999,232,3,4,4,344,11.0,Gold,7,993.1999999999999,141.88571428571427,0.35000000000000003,3903.751295662773,1366.3129534819707
1000250,39,5,667.7,386,3,3,3,333,9.0,Silver,5,667.7,133.54000000000002,0.25,3674.132738783375,918.5331846958437
1000251,38,8,1644.6,417,3,4,4,344,11.0,Gold,8,1644.6,205.575,0.4,5656.056895127992,2262.422758051197
1000252,76,2,427.8,206,2,1,2,212,5.0,Bronze,2,427.8,213.9,0.1,5885.105532617671,588.5105532617671
1000253,12,5,598.5,229,4,3,3,433,10.0,Gold,5,598.5,119.7,0.25,3293.3479768786124,823.3369942196531
1000254,72,3,452.2,157,2,2,2,222,6.0,Silver,3,452.2,150.73333333333332,0.15000000000000002,4147.178933847141,622.0768400770712
1000255,134,3,516.5,296,1,2,2,122,5.0,Bronze,3,516.5,172.16666666666666,0.15000000000000002,4736.881732269015,710.5322598403524
1000256,223,3,429.0,236,1,2,2,122,5.0,Bronze,3,429.0,143.0,0.15000000000000002,3934.409028351224,590.1613542526837
1000257,70,7,1280.9,351,2,4,4,244,10.0,Gold,7,1280.9,182.9857142857143,0.35000000000000003,5034.549974440643,1762.0924910542253
1000258,90,2,464.9000000000001,249,2,1,2,212,5.0,Bronze,2,464.9000000000001,232.45000000000005,0.1,6395.4781723093865,639.5478172309387
1000259,106,4,2255.0,363,1,3,4,134,8.0,Silver,4,2255.0,563.75,0.2,15510.650977153864,3102.130195430773
1000260,49,1,212.0,0,3,1,1,311,5.0,Bronze,1,212.0,212.0,0.05,5832.830167905312,291.6415083952656
1000261,75,6,1085.5,378,2,4,4,244,10.0,Gold,6,1085.5,180.91666666666666,0.30000000000000004,4977.6235434443515,1493.2870630333057
1000262,127,2,355.50000000000006,71,1,1,2,112,4.0,Bronze,2,355.50000000000006,177.75000000000003,0.1,4890.497935590422,489.0497935590422
1000263,7,2,48.5,307,4,1,1,411,6.0,Silver,2,48.5,24.25,0.1,667.1987338287915,66.71987338287916
1000264,50,5,847.5,384,3,3,3,333,9.0,Silver,5,847.5,169.5,0.25,4663.512799339388,1165.878199834847
1000265,159,2,303.5,114,1,1,1,111,3.0,Bronze,2,303.5,151.75,0.1,4175.150839526561,417.51508395265614
1000266,47,1,175.0,0,3,1,1,311,5.0,Bronze,1,175.0,175.0,0.05,4814.8362235067425,240.74181117533715
1000267,127,1,499.1,0,1,1,2,112,4.0,Bronze,1,499.1,499.1,0.05,13731.912909441231,686.5956454720616
1000268,74,3,275.3,376,2,2,1,221,5.0,Bronze,3,275.3,91.76666666666667,0.15000000000000002,2524.808404440774,378.72126066611617
1000269,34,6,748.5,233,3,4,3,343,10.0,Gold,6,748.5,124.75,0.30000000000000004,3432.290393614093,1029.687118084228
1000270,49,3,385.4,239,3,2,2,322,7.0,Silver,3,385.4,128.46666666666667,0.15000000000000002,3534.5483438847596,530.182251582714
1000271,51,2,240.0,378,2,1,1,211,4.0,Bronze,2,240.0,120.0,0.1,3301.601981833195,330.16019818331955
1000272,66,4,286.8,327,2,3,1,231,6.0,Silver,4,286.8,71.7,0.2,1972.7071841453344,394.5414368290669
1000273,50,4,653.3,190,3,3,3,333,9.0,Silver,4,653.3,163.325,0.2,4493.6178640242215,898.7235728048444
1000274,38,3,622.1,263,3,2,3,323,8.0,Silver,3,622.1,207.36666666666667,0.15000000000000002,5705.351646940086,855.8027470410129
1000275,90,3,368.0,311,2,2,2,222,6.0,Silver,3,368.0,122.66666666666667,0.15000000000000002,3374.9709147628223,506.2456372144234
1000276,11,8,1263.3,437,4,4,4,444,12.0,Gold,8,1263.3,157.9125,0.4,4344.70185796862,1737.8807431874482
1000277,17,4,1607.7,431,4,3,4,434,11.0,Gold,4,1607.7,401.925,0.2,11058.303137902558,2211.6606275805116
1000278,193,4,986.5,225,1,3,4,134,8.0,Silver,4,986.5,246.625,0.2,6785.479906413431,1357.0959812826864
1000279,8,4,1087.9,80,4,3,4,434,11.0,Gold,4,1087.9,271.975,0.2,7482.943325075695,1496.588665015139
1000280,60,2,32.0,181,2,1,1,211,4.0,Bronze,2,32.0,16.0,0.1,440.2135975777594,44.02135975777594
1000281,28,4,563.6,417,3,3,2,332,8.0,Silver,4,563.6,140.9,0.2,3876.6309936691437,775.3261987338287
1000282,23,5,1047.4,381,4,3,4,434,11.0,Gold,5,1047.4,209.48000000000002,0.25,5763.4965262868145,1440.8741315717036
1000283,60,4,1077.8,439,2,3,4,234,9.0,Silver,4,1077.8,269.45,0.2,7413.472116707953,1482.6944233415907
1000284,196,1,414.4,0,1,1,2,112,4.0,Bronze,1,414.4,414.4,0.05,11401.532177263967,570.0766088631984
1000285,8,7,1085.4,129,4,4,4,444,12.0,Gold,7,1085.4,155.05714285714288,0.35000000000000003,4266.141417954465,1493.149496284063
1000286,199,2,45.90000000000001,39,1,1,1,111,3.0,Bronze,2,45.90000000000001,22.950000000000006,0.1,631.4313790255987,63.14313790255988
1000287,30,2,70.0,20,3,1,1,311,5.0,Bronze,2,70.0,35.0,0.1,962.9672447013487,96.29672447013488
1000288,68,4,191.0,129,2,3,1,231,6.0,Silver,4,191.0,47.75,0.2,1313.7624552711256,262.7524910542251
1000289,37,7,1822.7,418,3,4,4,344,11.0,Gold,7,1822.7,260.3857142857143,0.35000000000000003,7164.083252723054,2507.4291384530693
1000290,22,1,254.7,0,4,1,1,411,6.0,Silver,1,254.7,254.7,0.05,7007.650206440957,350.3825103220479
1000291,141,3,545.1,284,1,2,2,122,5.0,Bronze,3,545.1,181.70000000000002,0.15000000000000002,4999.175667492431,749.8763501238648
1000292,79,3,452.7,225,2,2,2,222,6.0,Silver,3,452.7,150.9,0.15000000000000002,4151.764492155243,622.7646738232866
1000293,8,3,725.0,440,4,2,3,423,9.0,Silver,3,725.0,241.66666666666666,0.15000000000000002,6649.059546747407,997.3589320121112
1000294,292,2,466.2,159,1,1,2,112,4.0,Bronze,2,466.2,233.1,0.1,6413.361849710981,641.3361849710982
1000295,104,1,288.0,0,1,1,1,111,3.0,Bronze,1,288.0,288.0,0.05,7923.844756399669,396.19223781998346
1000296,41,5,2182.8,226,3,3,4,334,10.0,Gold,5,2182.8,436.56000000000006,0.25,12011.228009909166,3002.8070024772915
1000297,432,1,48.5,0,1,1,1,111,3.0,Bronze,1,48.5,48.5,0.05,1334.397467657583,66.71987338287916
1000298,90,3,629.8,313,2,2,3,223,7.0,Silver,3,629.8,209.9333333333333,0.15000000000000002,5775.96924488485,866.3953867327276
1000299,205,2,654.8,265,1,1,3,113,5.0,Bronze,2,654.8,327.4,0.1,9007.8707404349,900.7870740434901
1000300,6,5,1273.8000000000002,402,4,3,4,434,11.0,Gold,5,1273.8000000000002,254.76000000000005,0.25,7009.3010074318745,1752.3252518579686
1000301,64,1,147.0,0,2,1,1,211,4.0,Bronze,1,147.0,147.0,0.05,4044.462427745664,202.22312138728321
1000302,8,3,904.5,276,4,2,3,423,9.0,Silver,3,904.5,301.5,0.15000000000000002,8295.274979355903,1244.2912469033856
1000303,41,2,410.79999999999995,7,3,1,2,312,6.0,Silver,2,410.79999999999995,205.39999999999998,0.1,5651.242058904485,565.1242058904485
1000304,33,5,963.8000000000001,455,3,3,4,334,10.0,Gold,5,963.8000000000001,192.76000000000002,0.25,5303.473316818056,1325.868329204514
1000305,17,3,545.3,59,4,2,2,422,8.0,Silver,3,545.3,181.76666666666665,0.15000000000000002,5001.009890815671,750.1514836223507
1000306,276,1,251.40000000000003,0,1,1,1,111,3.0,Bronze,1,251.40000000000003,251.40000000000003,0.05,6916.856151940545,345.8428075970273
1000307,105,3,608.8,210,1,2,3,123,6.0,Silver,3,608.8,202.9333333333333,0.15000000000000002,5583.375795944581,837.5063693916873
1000308,20,3,251.5,209,4,2,1,421,7.0,Silver,3,251.5,83.83333333333333,0.15000000000000002,2306.5358289751352,345.98037434627037
1000309,145,2,269.6,44,1,1,1,111,3.0,Bronze,2,269.6,134.8,0.1,3708.7995595926227,370.8799559592623
1000310,41,5,731.8,412,3,3,3,333,9.0,Silver,5,731.8,146.35999999999999,0.25,4026.8538838425534,1006.7134709606383
1000311,63,7,1543.1,364,2,4,4,244,10.0,Gold,7,1543.1,220.44285714285712,0.35000000000000003,6065.121450198575,2122.7925075695016
1000312,33,3,465.20000000000005,390,3,2,2,322,7.0,Silver,3,465.20000000000005,155.0666666666667,0.15000000000000002,4266.403449857786,639.960517478668
1000313,73,4,909.5,182,2,3,3,233,8.0,Silver,4,909.5,227.375,0.2,6255.84792182769,1251.169584365538
1000314,229,1,270.0,0,1,1,1,111,3.0,Bronze,1,270.0,270.0,0.05,7428.60445912469,371.4302229562345
1000315,31,5,414.1,76,3,3,2,332,8.0,Silver,5,414.1,82.82000000000001,0.25,2278.6556344618775,569.6639086154694
1000316,49,2,380.5,134,3,1,2,312,6.0,Silver,2,380.5,190.25,0.1,5234.414808698045,523.4414808698045
1000317,14,3,902.3,184,4,2,3,423,9.0,Silver,3,902.3,300.76666666666665,0.15000000000000002,8275.098522800256,1241.2647784200385
1000318,192,2,404.3,249,1,1,2,112,4.0,Bronze,2,404.3,202.15,0.1,5561.823671896504,556.1823671896503
1000319,175,2,654.5,266,1,1,3,113,5.0,Bronze,2,654.5,327.25,0.1,9003.74373795761,900.374373795761
1000320,142,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1000321,92,7,1893.7000000000003,432,1,4,4,144,9.0,Silver,7,1893.7000000000003,270.52857142857147,0.35000000000000003,7443.147229758956,2605.101530415635
1000322,3,4,1258.1,233,4,3,4,434,11.0,Gold,4,1258.1,314.525,0.2,8653.636361134048,1730.7272722268096
1000323,91,3,401.70000000000005,76,1,2,2,122,5.0,Bronze,3,401.70000000000005,133.9,0.15000000000000002,3684.037544728874,552.6056317093312
1000324,2,5,1538.1000000000001,523,4,3,4,434,11.0,Gold,5,1538.1000000000001,307.62,0.25,8463.656680429396,2115.914170107349
1000325,18,10,1814.8,423,4,4,4,444,12.0,Gold,10,1814.8,181.48,0.5,4993.122730525735,2496.5613652628676
1000326,4,4,972.7,347,4,3,4,434,11.0,Gold,4,972.7,243.175,0.2,6690.558849435727,1338.1117698871456
1000327,83,2,670.0,371,2,1,3,213,6.0,Silver,2,670.0,335.0,0.1,9216.972199284337,921.6972199284337
1000328,78,1,0.0,0,2,1,1,211,4.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1000329,48,2,677.1,20,3,1,3,313,7.0,Silver,2,677.1,338.55,0.1,9314.644591246903,931.4644591246903
1000330,4,4,914.4,207,4,3,3,433,10.0,Gold,4,914.4,228.6,0.2,6289.551775392237,1257.9103550784475
1000331,32,4,584.5,414,3,3,2,332,8.0,Silver,4,584.5,146.125,0.2,4020.3882466281307,804.0776493256262
1000332,83,5,1139.8000000000002,358,2,3,4,234,9.0,Silver,5,1139.8000000000002,227.96000000000004,0.25,6271.943231489128,1567.985807872282
1000333,169,4,1112.3000000000002,265,1,3,4,134,8.0,Silver,4,1112.3000000000002,278.07500000000005,0.2,7650.774759152217,1530.1549518304435
1000334,83,6,1245.8,353,2,4,4,244,10.0,Gold,6,1245.8,207.63333333333333,0.30000000000000004,5712.688540233048,1713.8065620699147
1000335,37,5,1345.3,394,3,3,4,334,10.0,Gold,5,1345.3,269.06,0.25,7402.741910266996,1850.685477566749
1000336,39,2,331.9,176,3,1,2,312,6.0,Silver,2,331.9,165.95,0.1,4565.840407376822,456.58404073768224
1000337,154,4,614.1,293,1,3,3,133,7.0,Silver,4,614.1,153.525,0.2,4223.987035507845,844.797407101569
1000338,258,3,1109.4,185,1,2,4,124,7.0,Silver,3,1109.4,369.8,0.15000000000000002,10174.436774015963,1526.1655161023948
1000339,54,6,1247.1,380,2,4,4,244,10.0,Gold,6,1247.1,207.85,0.30000000000000004,5718.64976603358,1715.5949298100743
1000340,40,5,912.4,400,3,3,3,333,9.0,Silver,5,912.4,182.48,0.25,5020.6360803743455,1255.1590200935864
1000341,25,5,953.6,399,4,3,4,434,11.0,Gold,5,953.6,190.72,0.25,5247.346083126892,1311.836520781723
1000342,222,1,298.4000000000001,0,1,1,1,111,3.0,Bronze,1,298.4000000000001,298.4000000000001,0.05,8209.983594825215,410.4991797412608
1000343,143,5,1342.2000000000003,350,1,3,4,134,8.0,Silver,5,1342.2000000000003,268.44000000000005,0.25,7385.683633360859,1846.4209083402147
1000344,59,1,24.6,0,2,1,1,211,4.0,Bronze,1,24.6,24.6,0.05,676.8284062758052,33.84142031379026
1000345,161,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1000346,58,4,449.4,389,2,3,2,232,7.0,Silver,4,449.4,112.35,0.2,3091.1248554913286,618.2249710982658
1000347,7,2,266.0,180,4,1,1,411,6.0,Silver,2,266.0,133.0,0.1,3659.2755298651246,365.92755298651247
1000348,84,4,1067.8,359,2,3,4,234,9.0,Silver,4,1067.8,266.95,0.2,7344.688742086429,1468.9377484172858
1000349,10,7,1072.1,227,4,4,4,444,12.0,Gold,7,1072.1,153.15714285714284,0.35000000000000003,4213.8660532421045,1474.8531186347368
1000350,7,3,646.2,514,4,2,3,423,9.0,Silver,3,646.2,215.4,0.15000000000000002,5926.3755573905855,888.956333608588
1000351,199,3,500.40000000000003,201,1,2,2,122,5.0,Bronze,3,500.40000000000003,166.8,0.15000000000000002,4589.2267547481415,688.3840132122214
1000352,4,5,389.8,409,4,3,2,432,9.0,Silver,5,389.8,77.96000000000001,0.25,2144.940754197633,536.2351885494082
1000353,39,3,908.2,367,3,2,3,323,8.0,Silver,3,908.2,302.73333333333335,0.15000000000000002,8329.208110835856,1249.3812166253786
1000354,230,2,304.5,208,1,1,1,111,3.0,Bronze,2,304.5,152.25,0.1,4188.907514450866,418.8907514450866
1000355,4,5,1214.3000000000002,179,4,3,4,434,11.0,Gold,5,1214.3000000000002,242.86000000000004,0.25,6681.892144233416,1670.473036058354
1000356,41,2,642.0,406,3,1,3,313,7.0,Silver,2,642.0,321.0,0.1,8831.785301403797,883.1785301403797
1000357,107,4,967.1,316,1,3,4,134,8.0,Silver,4,967.1,241.775,0.2,6652.040159647673,1330.4080319295347
1000358,129,3,856.0,104,1,2,3,123,6.0,Silver,3,856.0,285.3333333333333,0.15000000000000002,7850.475823470041,1177.5713735205063
1000359,182,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1000360,37,6,1602.8999999999999,412,3,4,4,344,11.0,Gold,6,1602.8999999999999,267.15,0.30000000000000004,7350.1914120561505,2205.0574236168454
1000361,53,3,676.1999999999999,215,2,2,3,223,7.0,Silver,3,676.1999999999999,225.39999999999998,0.15000000000000002,6201.509055876684,930.2263583815028
1000362,13,9,2802.7,431,4,4,4,444,12.0,Gold,9,2802.7,311.4111111111111,0.45,8567.962846744349,3855.583281034957
1000363,189,2,184.5,197,1,1,1,111,3.0,Bronze,2,184.5,92.25,0.1,2538.106523534269,253.81065235342692
1000364,41,6,771.3,225,3,4,3,343,10.0,Gold,6,771.3,128.54999999999998,0.30000000000000004,3536.8411230388097,1061.0523369116431
1000365,48,4,724.9,245,3,3,3,333,9.0,Silver,4,724.9,181.225,0.2,4986.10682631434,997.221365262868
1000366,32,5,865.4000000000001,122,3,3,3,333,9.0,Silver,5,865.4000000000001,173.08,0.25,4762.010591797412,1190.502647949353
1000367,72,5,1277.7,157,2,3,4,234,9.0,Silver,5,1277.7,255.54000000000002,0.25,7030.76142031379,1757.6903550784475
1000368,62,1,96.0,0,2,1,1,211,4.0,Bronze,1,96.0,96.0,0.05,2641.2815854665564,132.06407927332782
1000369,110,6,647.0,317,1,4,3,143,8.0,Silver,6,647.0,107.83333333333333,0.30000000000000004,2966.856225341774,890.0568676025323
1000370,9,3,608.3,429,4,2,3,423,9.0,Silver,3,608.3,202.76666666666665,0.15000000000000002,5578.79023763648,836.8185356454721
1000371,135,4,1135.2,208,1,3,4,134,8.0,Silver,4,1135.2,283.8,0.2,7808.288687035507,1561.6577374071014
1000372,31,5,840.9000000000001,376,3,3,3,333,9.0,Silver,5,840.9000000000001,168.18,0.25,4627.195177539224,1156.798794384806
1000373,21,2,200.8,6,4,1,1,411,6.0,Silver,2,200.8,100.4,0.1,2762.34032480044,276.23403248004405
1000374,58,3,619.6,155,2,2,3,223,7.0,Silver,3,619.6,206.53333333333333,0.15000000000000002,5682.423855399577,852.3635783099368
1000375,64,4,725.5999999999999,311,2,3,3,233,8.0,Silver,4,725.5999999999999,181.39999999999998,0.2,4990.921662537846,998.1843325075693
1000376,350,1,238.2,0,1,1,1,111,3.0,Bronze,1,238.2,238.2,0.05,6553.679933938893,327.68399669694463
1000377,10,2,163.5,176,4,1,1,411,6.0,Silver,2,163.5,81.75,0.1,2249.2163501238642,224.92163501238645
1000378,41,6,1073.7,155,3,4,4,344,11.0,Gold,6,1073.7,178.95000000000002,0.30000000000000004,4923.513955408753,1477.054186622626
1000379,9,3,579.7,187,4,2,2,422,8.0,Silver,3,579.7,193.23333333333335,0.15000000000000002,5316.496302413065,797.4744453619599
1000380,6,6,1313.4,331,4,4,4,444,12.0,Gold,6,1313.4,218.9,0.30000000000000004,6022.67228186072,1806.8016845582165
1000381,7,4,704.2,433,4,3,3,433,10.0,Gold,4,704.2,176.05,0.2,4843.725240847784,968.7450481695569
1000382,104,3,560.3000000000002,104,1,2,2,122,5.0,Bronze,3,560.3000000000002,186.76666666666674,0.15000000000000002,5138.576640058722,770.7864960088084
1000383,37,4,745.3,139,3,3,3,333,9.0,Silver,4,745.3,186.325,0.2,5126.4249105422505,1025.28498210845
1000384,50,5,553.3000000000001,356,3,3,2,332,8.0,Silver,5,553.3000000000001,110.66000000000001,0.25,3044.6272942471787,761.1568235617947
1000385,59,3,164.8,14,2,2,1,221,5.0,Bronze,3,164.8,54.93333333333334,0.15000000000000002,1511.4000183503074,226.71000275254613
1000386,240,2,114.0,193,1,1,1,111,3.0,Bronze,2,114.0,57.0,0.1,1568.2609413707678,156.82609413707678
1000387,50,5,575.3,367,3,3,2,332,8.0,Silver,5,575.3,115.05999999999999,0.25,3165.6860335810616,791.4215083952654
1000388,363,1,292.0,0,1,1,1,111,3.0,Bronze,1,292.0,292.0,0.05,8033.898155794109,401.69490778970544
1000389,7,4,1000.0,254,4,3,4,434,11.0,Gold,4,1000.0,250.0,0.2,6878.33746215249,1375.667492430498
1000390,3,4,909.1,343,4,3,3,433,10.0,Gold,4,909.1,227.275,0.2,6253.096586842829,1250.619317368566
1000391,30,6,638.0,154,3,4,3,343,10.0,Gold,6,638.0,106.33333333333333,0.30000000000000004,2925.586200568859,877.6758601706579
1000392,33,4,1039.5,399,3,3,4,334,10.0,Gold,4,1039.5,259.875,0.2,7150.031791907513,1430.0063583815027
1000393,80,3,707.9,270,2,2,3,223,7.0,Silver,3,707.9,235.96666666666667,0.15000000000000002,6492.2334526103305,973.8350178915497
1000394,57,3,184.4,169,2,2,1,221,5.0,Bronze,3,184.4,61.46666666666667,0.15000000000000002,1691.1539040278922,253.67308560418385
1000395,106,2,401.2000000000001,342,1,1,2,112,4.0,Bronze,2,401.2000000000001,200.60000000000005,0.1,5519.177979631159,551.917797963116
1000396,222,2,287.8,15,1,1,1,111,3.0,Bronze,2,287.8,143.9,0.1,3959.1710432149735,395.9171043214974
1000397,246,4,664.5,77,1,3,3,133,7.0,Silver,4,664.5,166.125,0.2,4570.655243600329,914.1310487200659
1000398,4,5,1055.3000000000002,437,4,3,4,434,11.0,Gold,5,1055.3000000000002,211.06000000000003,0.25,5806.967619047619,1451.7419047619048
1000399,29,5,2063.7,404,3,3,4,334,10.0,Gold,5,2063.7,412.73999999999995,0.25,11355.860016515273,2838.9650041288182
1000400,20,2,603.6000000000001,218,4,1,3,413,8.0,Silver,2,603.6000000000001,301.80000000000007,0.1,8303.528984310487,830.3528984310487
1000401,43,4,664.7,399,3,3,3,333,9.0,Silver,4,664.7,166.175,0.2,4572.030911092761,914.4061822185522
1000402,141,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1000403,27,1,48.6,0,3,1,1,311,5.0,Bronze,1,48.6,48.6,0.05,1337.148802642444,66.8574401321222
1000404,85,4,876.0,352,2,3,3,233,8.0,Silver,4,876.0,219.0,0.2,6025.423616845581,1205.0847233691163
1000405,4,3,952.0,481,4,2,4,424,10.0,Gold,3,952.0,317.3333333333333,0.15000000000000002,8730.90301862556,1309.6354527938342
1000406,21,6,1464.7,442,4,4,4,444,12.0,Gold,6,1464.7,244.11666666666667,0.30000000000000004,6716.467253876502,2014.9401761629508
